,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,datetimeYear,datetimeMonth,datetimeWeek,datetimeDay,datetimeDayofweek,datetimeDayofyear,datetimeIs_month_end,datetimeIs_month_start,datetimeIs_quarter_end,datetimeIs_quarter_start,datetimeIs_year_end,datetimeIs_year_start,datetimeElapsed
8006,2,0,1,1,25.42,31.06,50,19.0012,25,128,2012,6,24,13,2,165,False,False,False,False,False,False,1339628400.0
8007,2,0,1,1,24.6,31.06,53,19.9995,3,45,2012,6,24,14,3,166,False,False,False,False,False,False,1339632000.0
8008,2,0,1,1,24.6,31.06,56,15.0013,4,17,2012,6,24,14,3,166,False,False,False,False,False,False,1339635600.0
8009,2,0,1,2,25.42,31.06,53,16.9979,1,8,2012,6,24,14,3,166,False,False,False,False,False,False,1339639200.0
8010,2,0,1,2,25.42,31.06,53,19.0012,1,4,2012,6,24,14,3,166,False,False,False,False,False,False,1339642800.0
8011,2,0,1,2,24.6,31.06,56,16.9979,0,6,2012,6,24,14,3,166,False,False,False,False,False,False,1339646400.0
8012,2,0,1,2,24.6,31.06,56,16.9979,0,40,2012,6,24,14,3,166,False,False,False,False,False,False,1339650000.0
8013,2,0,1,1,23.78,27.275,60,19.0012,12,169,2012,6,24,14,3,166,False,False,False,False,False,False,1339653600.0
8014,2,0,1,1,24.6,30.305,60,19.0012,26,480,2012,6,24,14,3,166,False,False,False,False,False,False,1339657200.0
8015,2,0,1,1,24.6,30.305,64,22.0028,37,682,2012,6,24,14,3,166,False,False,False,False,False,False,1339660800.0
8016,2,0,1,1,25.42,30.305,61,15.0013,45,312,2012,6,24,14,3,166,False,False,False,False,False,False,1339664400.0
8017,2,0,1,1,26.24,30.305,65,27.9993,47,132,2012,6,24,14,3,166,False,False,False,False,False,False,1339668000.0
8018,2,0,1,1,27.06,31.06,57,16.9979,60,168,2012,6,24,14,3,166,False,False,False,False,False,False,1339671600.0
8019,2,0,1,2,27.06,31.06,61,15.0013,55,210,2012,6,24,14,3,166,False,False,False,False,False,False,1339675200.0
8020,2,0,1,1,27.88,31.82,57,11.0014,71,213,2012,6,24,14,3,166,False,False,False,False,False,False,1339678800.0
8021,2,0,1,1,28.7,32.575,54,19.0012,84,214,2012,6,24,14,3,166,False,False,False,False,False,False,1339682400.0
8022,2,0,1,1,30.34,33.335,48,19.9995,111,213,2012,6,24,14,3,166,False,False,False,False,False,False,1339686000.0
8023,2,0,1,1,29.52,33.335,51,19.0012,70,368,2012,6,24,14,3,166,False,False,False,False,False,False,1339689600.0
8024,2,0,1,1,29.52,33.335,48,15.0013,117,750,2012,6,24,14,3,166,False,False,False,False,False,False,1339693200.0
8025,2,0,1,1,30.34,33.335,42,12.998,107,716,2012,6,24,14,3,166,False,False,False,False,False,False,1339696800.0
8026,2,0,1,1,28.7,32.575,48,16.9979,96,483,2012,6,24,14,3,166,False,False,False,False,False,False,1339700400.0
8027,2,0,1,1,27.06,31.06,65,16.9979,84,351,2012,6,24,14,3,166,False,False,False,False,False,False,1339704000.0
8028,2,0,1,1,26.24,30.305,65,11.0014,67,270,2012,6,24,14,3,166,False,False,False,False,False,False,1339707600.0
8029,2,0,1,2,26.24,30.305,65,15.0013,46,196,2012,6,24,14,3,166,False,False,False,False,False,False,1339711200.0
8030,2,0,1,2,25.42,30.305,69,11.0014,36,136,2012,6,24,14,3,166,False,False,False,False,False,False,1339714800.0
8031,2,0,1,1,24.6,29.545,73,11.0014,26,68,2012,6,24,15,4,167,False,False,False,False,False,False,1339718400.0
8032,2,0,1,1,23.78,27.275,78,12.998,9,42,2012,6,24,15,4,167,False,False,False,False,False,False,1339722000.0
8033,2,0,1,1,22.96,26.515,83,7.0015,0,15,2012,6,24,15,4,167,False,False,False,False,False,False,1339725600.0
8034,2,0,1,1,22.96,26.515,83,11.0014,2,3,2012,6,24,15,4,167,False,False,False,False,False,False,1339729200.0
8035,2,0,1,1,22.96,26.515,83,11.0014,1,13,2012,6,24,15,4,167,False,False,False,False,False,False,1339732800.0
8036,2,0,1,1,22.14,25.76,88,7.0015,2,31,2012,6,24,15,4,167,False,False,False,False,False,False,1339736400.0
8037,2,0,1,1,22.14,25.76,83,8.9981,9,142,2012,6,24,15,4,167,False,False,False,False,False,False,1339740000.0
8038,2,0,1,1,22.96,26.515,83,11.0014,17,413,2012,6,24,15,4,167,False,False,False,False,False,False,1339743600.0
8039,2,0,1,1,24.6,29.545,69,11.0014,44,609,2012,6,24,15,4,167,False,False,False,False,False,False,1339747200.0
8040,2,0,1,1,25.42,30.305,65,11.0014,58,308,2012,6,24,15,4,167,False,False,False,False,False,False,1339750800.0
8041,2,0,1,1,26.24,31.06,57,11.0014,56,160,2012,6,24,15,4,167,False,False,False,False,False,False,1339754400.0
8042,2,0,1,1,27.06,31.06,50,12.998,106,180,2012,6,24,15,4,167,False,False,False,False,False,False,1339758000.0
8043,2,0,1,1,28.7,31.82,45,11.0014,111,292,2012,6,24,15,4,167,False,False,False,False,False,False,1339761600.0
8044,2,0,1,1,28.7,31.82,42,16.9979,121,272,2012,6,24,15,4,167,False,False,False,False,False,False,1339765200.0
8045,2,0,1,1,29.52,32.575,39,12.998,121,255,2012,6,24,15,4,167,False,False,False,False,False,False,1339768800.0
8046,2,0,1,1,29.52,32.575,39,12.998,107,270,2012,6,24,15,4,167,False,False,False,False,False,False,1339772400.0
8047,2,0,1,1,29.52,32.575,37,12.998,132,426,2012,6,24,15,4,167,False,False,False,False,False,False,1339776000.0
8048,2,0,1,1,30.34,32.575,37,19.0012,125,698,2012,6,24,15,4,167,False,False,False,False,False,False,1339779600.0
8049,2,0,1,1,29.52,32.575,39,15.0013,121,572,2012,6,24,15,4,167,False,False,False,False,False,False,1339783200.0
8050,2,0,1,1,28.7,31.82,42,11.0014,98,369,2012,6,24,15,4,167,False,False,False,False,False,False,1339786800.0
8051,2,0,1,1,27.88,31.82,44,12.998,89,296,2012,6,24,15,4,167,False,False,False,False,False,False,1339790400.0
8052,2,0,1,1,27.06,31.06,50,7.0015,83,250,2012,6,24,15,4,167,False,False,False,False,False,False,1339794000.0
8053,2,0,1,1,26.24,31.06,53,8.9981,79,242,2012,6,24,15,4,167,False,False,False,False,False,False,1339797600.0
8054,2,0,1,1,25.42,31.06,53,16.9979,46,176,2012,6,24,15,4,167,False,False,False,False,False,False,1339801200.0
8055,2,0,0,1,23.78,27.275,56,8.9981,25,112,2012,6,24,16,5,168,False,False,False,False,False,False,1339804800.0
8056,2,0,0,1,22.96,26.515,56,0.0,16,79,2012,6,24,16,5,168,False,False,False,False,False,False,1339808400.0
8057,2,0,0,1,23.78,27.275,53,0.0,12,55,2012,6,24,16,5,168,False,False,False,False,False,False,1339812000.0
8058,2,0,0,1,22.96,26.515,60,6.0032,8,19,2012,6,24,16,5,168,False,False,False,False,False,False,1339815600.0
8059,2,0,0,1,22.14,25.76,68,8.9981,3,5,2012,6,24,16,5,168,False,False,False,False,False,False,1339819200.0
8060,2,0,0,1,22.14,25.76,68,7.0015,2,21,2012,6,24,16,5,168,False,False,False,False,False,False,1339822800.0
8061,2,0,0,1,22.14,25.76,68,12.998,11,36,2012,6,24,16,5,168,False,False,False,False,False,False,1339826400.0
8062,2,0,0,1,22.14,25.76,68,12.998,10,68,2012,6,24,16,5,168,False,False,False,False,False,False,1339830000.0
8063,2,0,0,1,23.78,27.275,64,11.0014,47,157,2012,6,24,16,5,168,False,False,False,False,False,False,1339833600.0
8064,2,0,0,1,24.6,30.305,60,6.0032,88,279,2012,6,24,16,5,168,False,False,False,False,False,False,1339837200.0
8065,2,0,0,1,26.24,31.06,47,12.998,139,296,2012,6,24,16,5,168,False,False,False,False,False,False,1339840800.0
8066,2,0,0,1,27.06,31.06,39,11.0014,213,353,2012,6,24,16,5,168,False,False,False,False,False,False,1339844400.0
8067,2,0,0,1,27.88,31.82,41,7.0015,254,349,2012,6,24,16,5,168,False,False,False,False,False,False,1339848000.0
8068,2,0,0,1,29.52,32.575,34,11.0014,293,324,2012,6,24,16,5,168,False,False,False,False,False,False,1339851600.0
8069,2,0,0,1,29.52,32.575,37,15.0013,264,309,2012,6,24,16,5,168,False,False,False,False,False,False,1339855200.0
8070,2,0,0,1,30.34,32.575,35,16.9979,295,288,2012,6,24,16,5,168,False,False,False,False,False,False,1339858800.0
8071,2,0,0,2,29.52,32.575,37,7.0015,238,304,2012,6,24,16,5,168,False,False,False,False,False,False,1339862400.0
8072,2,0,0,2,29.52,32.575,37,16.9979,244,349,2012,6,24,16,5,168,False,False,False,False,False,False,1339866000.0
8073,2,0,0,2,29.52,32.575,37,15.0013,256,315,2012,6,24,16,5,168,False,False,False,False,False,False,1339869600.0
8074,2,0,0,2,28.7,31.82,42,12.998,184,277,2012,6,24,16,5,168,False,False,False,False,False,False,1339873200.0
8075,2,0,0,2,27.06,31.06,47,12.998,123,229,2012,6,24,16,5,168,False,False,False,False,False,False,1339876800.0
8076,2,0,0,2,26.24,31.06,50,15.0013,98,192,2012,6,24,16,5,168,False,False,False,False,False,False,1339880400.0
8077,2,0,0,1,25.42,31.06,53,19.9995,91,189,2012,6,24,16,5,168,False,False,False,False,False,False,1339884000.0
8078,2,0,0,1,24.6,31.06,53,19.9995,49,134,2012,6,24,16,5,168,False,False,False,False,False,False,1339887600.0
8079,2,0,0,1,22.96,26.515,56,8.9981,31,117,2012,6,24,17,6,169,False,False,False,False,False,False,1339891200.0
8080,2,0,0,1,22.96,26.515,60,11.0014,21,67,2012,6,24,17,6,169,False,False,False,False,False,False,1339894800.0
8081,2,0,0,1,22.96,26.515,56,6.0032,19,55,2012,6,24,17,6,169,False,False,False,False,False,False,1339898400.0
8082,2,0,0,1,22.14,25.76,64,7.0015,6,22,2012,6,24,17,6,169,False,False,False,False,False,False,1339902000.0
8083,2,0,0,1,22.14,25.76,64,6.0032,2,16,2012,6,24,17,6,169,False,False,False,False,False,False,1339905600.0
8084,2,0,0,1,22.14,25.76,68,8.9981,4,13,2012,6,24,17,6,169,False,False,False,False,False,False,1339909200.0
8085,2,0,0,1,21.32,25.0,72,7.0015,7,16,2012,6,24,17,6,169,False,False,False,False,False,False,1339912800.0
8086,2,0,0,1,21.32,25.0,72,6.0032,18,30,2012,6,24,17,6,169,False,False,False,False,False,False,1339916400.0
8087,2,0,0,1,22.96,26.515,68,16.9979,24,95,2012,6,24,17,6,169,False,False,False,False,False,False,1339920000.0
8088,2,0,0,1,22.96,26.515,68,11.0014,91,183,2012,6,24,17,6,169,False,False,False,False,False,False,1339923600.0
8089,2,0,0,1,23.78,27.275,64,0.0,148,288,2012,6,24,17,6,169,False,False,False,False,False,False,1339927200.0
8090,2,0,0,1,25.42,31.06,57,7.0015,196,350,2012,6,24,17,6,169,False,False,False,False,False,False,1339930800.0
8091,2,0,0,1,25.42,31.06,57,0.0,260,355,2012,6,24,17,6,169,False,False,False,False,False,False,1339934400.0
8092,2,0,0,1,26.24,31.06,53,11.0014,267,347,2012,6,24,17,6,169,False,False,False,False,False,False,1339938000.0
8093,2,0,0,1,26.24,31.06,53,0.0,255,327,2012,6,24,17,6,169,False,False,False,False,False,False,1339941600.0
8094,2,0,0,1,27.06,31.06,50,15.0013,203,260,2012,6,24,17,6,169,False,False,False,False,False,False,1339945200.0
8095,2,0,0,1,27.06,31.06,54,19.9995,240,340,2012,6,24,17,6,169,False,False,False,False,False,False,1339948800.0
8096,2,0,0,1,26.24,31.06,57,15.0013,232,361,2012,6,24,17,6,169,False,False,False,False,False,False,1339952400.0
8097,2,0,0,1,26.24,31.06,53,12.998,203,310,2012,6,24,17,6,169,False,False,False,False,False,False,1339956000.0
8098,2,0,0,1,26.24,31.06,53,11.0014,146,244,2012,6,24,17,6,169,False,False,False,False,False,False,1339959600.0
8099,2,0,0,1,25.42,31.06,57,12.998,101,201,2012,6,24,17,6,169,False,False,False,False,False,False,1339963200.0
8100,2,0,0,1,25.42,31.06,57,12.998,76,170,2012,6,24,17,6,169,False,False,False,False,False,False,1339966800.0
8101,2,0,0,1,24.6,30.305,60,12.998,55,98,2012,6,24,17,6,169,False,False,False,False,False,False,1339970400.0
8102,2,0,0,1,23.78,27.275,64,12.998,29,79,2012,6,24,17,6,169,False,False,False,False,False,False,1339974000.0
8103,2,0,1,1,22.96,26.515,73,16.9979,12,28,2012,6,25,18,0,170,False,False,False,False,False,False,1339977600.0
8104,2,0,1,1,22.14,25.76,77,15.0013,9,5,2012,6,25,18,0,170,False,False,False,False,False,False,1339981200.0
8105,2,0,1,1,22.14,25.76,77,15.0013,3,6,2012,6,25,18,0,170,False,False,False,False,False,False,1339984800.0
8106,2,0,1,2,21.32,25.0,83,15.0013,1,3,2012,6,25,18,0,170,False,False,False,False,False,False,1339988400.0
8107,2,0,1,2,22.14,25.76,77,12.998,0,9,2012,6,25,18,0,170,False,False,False,False,False,False,1339992000.0
8108,2,0,1,3,21.32,25.0,83,8.9981,1,22,2012,6,25,18,0,170,False,False,False,False,False,False,1339995600.0
8109,2,0,1,3,21.32,25.0,88,8.9981,0,37,2012,6,25,18,0,170,False,False,False,False,False,False,1339999200.0
8110,2,0,1,3,21.32,25.0,94,15.0013,10,135,2012,6,25,18,0,170,False,False,False,False,False,False,1340002800.0
8111,2,0,1,2,22.14,25.76,83,12.998,27,447,2012,6,25,18,0,170,False,False,False,False,False,False,1340006400.0
8112,2,0,1,2,22.14,25.76,83,15.0013,28,222,2012,6,25,18,0,170,False,False,False,False,False,False,1340010000.0
8113,2,0,1,3,22.14,25.76,88,7.0015,13,78,2012,6,25,18,0,170,False,False,False,False,False,False,1340013600.0
8114,2,0,1,2,22.14,25.76,88,11.0014,25,96,2012,6,25,18,0,170,False,False,False,False,False,False,1340017200.0
8115,2,0,1,3,22.96,26.515,78,8.9981,29,139,2012,6,25,18,0,170,False,False,False,False,False,False,1340020800.0
8116,2,0,1,2,23.78,27.275,73,8.9981,51,174,2012,6,25,18,0,170,False,False,False,False,False,False,1340024400.0
8117,2,0,1,2,23.78,27.275,68,12.998,59,160,2012,6,25,18,0,170,False,False,False,False,False,False,1340028000.0
8118,2,0,1,2,24.6,29.545,69,12.998,61,176,2012,6,25,18,0,170,False,False,False,False,False,False,1340031600.0
8119,2,0,1,2,24.6,29.545,73,12.998,53,279,2012,6,25,18,0,170,False,False,False,False,False,False,1340035200.0
8120,2,0,1,2,24.6,29.545,73,12.998,54,669,2012,6,25,18,0,170,False,False,False,False,False,False,1340038800.0
8121,2,0,1,2,25.42,30.305,69,11.0014,47,595,2012,6,25,18,0,170,False,False,False,False,False,False,1340042400.0
8122,2,0,1,2,25.42,29.545,73,6.0032,52,411,2012,6,25,18,0,170,False,False,False,False,False,False,1340046000.0
8123,2,0,1,2,25.42,29.545,73,8.9981,45,317,2012,6,25,18,0,170,False,False,False,False,False,False,1340049600.0
8124,2,0,1,2,25.42,29.545,73,7.0015,35,238,2012,6,25,18,0,170,False,False,False,False,False,False,1340053200.0
8125,2,0,1,2,25.42,29.545,73,11.0014,21,143,2012,6,25,18,0,170,False,False,False,False,False,False,1340056800.0
8126,2,0,1,3,24.6,28.79,78,12.998,17,57,2012,6,25,18,0,170,False,False,False,False,False,False,1340060400.0
8127,2,0,1,2,24.6,28.79,78,11.0014,5,30,2012,6,25,19,1,171,False,False,False,False,False,False,1340064000.0
8128,2,0,1,2,24.6,28.79,78,11.0014,1,13,2012,6,25,19,1,171,False,False,False,False,False,False,1340067600.0
8129,2,0,1,2,24.6,28.79,78,8.9981,1,14,2012,6,25,19,1,171,False,False,False,False,False,False,1340071200.0
8130,2,0,1,2,24.6,28.79,78,7.0015,1,7,2012,6,25,19,1,171,False,False,False,False,False,False,1340074800.0
8131,2,0,1,2,24.6,28.79,78,8.9981,1,9,2012,6,25,19,1,171,False,False,False,False,False,False,1340078400.0
8132,2,0,1,2,24.6,28.79,78,12.998,3,34,2012,6,25,19,1,171,False,False,False,False,False,False,1340082000.0
8133,2,0,1,2,24.6,28.79,78,7.0015,9,152,2012,6,25,19,1,171,False,False,False,False,False,False,1340085600.0
8134,2,0,1,2,24.6,28.79,78,8.9981,18,462,2012,6,25,19,1,171,False,False,False,False,False,False,1340089200.0
8135,2,0,1,2,24.6,28.79,78,11.0014,40,633,2012,6,25,19,1,171,False,False,False,False,False,False,1340092800.0
8136,2,0,1,1,26.24,30.305,73,6.0032,40,288,2012,6,25,19,1,171,False,False,False,False,False,False,1340096400.0
8137,2,0,1,1,26.24,30.305,73,6.0032,44,136,2012,6,25,19,1,171,False,False,False,False,False,False,1340100000.0
8138,2,0,1,1,27.06,31.06,69,8.9981,56,174,2012,6,25,19,1,171,False,False,False,False,False,False,1340103600.0
8139,2,0,1,1,28.7,32.575,65,6.0032,70,222,2012,6,25,19,1,171,False,False,False,False,False,False,1340107200.0
8140,2,0,1,1,30.34,34.09,58,8.9981,69,203,2012,6,25,19,1,171,False,False,False,False,False,False,1340110800.0
8141,2,0,1,1,31.16,35.605,58,7.0015,61,166,2012,6,25,19,1,171,False,False,False,False,False,False,1340114400.0
8142,2,0,1,1,31.98,37.12,59,11.0014,72,187,2012,6,25,19,1,171,False,False,False,False,False,False,1340118000.0
8143,2,0,1,1,32.8,37.88,55,15.0013,48,286,2012,6,25,19,1,171,False,False,False,False,False,False,1340121600.0
8144,2,0,1,1,32.8,37.88,55,12.998,86,725,2012,6,25,19,1,171,False,False,False,False,False,False,1340125200.0
8145,2,0,1,1,32.8,37.88,55,11.0014,91,704,2012,6,25,19,1,171,False,False,False,False,False,False,1340128800.0
8146,2,0,1,1,32.8,38.635,59,15.0013,82,432,2012,6,25,19,1,171,False,False,False,False,False,False,1340132400.0
8147,2,0,1,1,32.8,37.88,55,16.9979,59,399,2012,6,25,19,1,171,False,False,False,False,False,False,1340136000.0
8148,2,0,1,1,31.16,35.605,62,11.0014,37,239,2012,6,25,19,1,171,False,False,False,False,False,False,1340139600.0
8149,2,0,1,1,29.52,34.85,79,6.0032,51,240,2012,6,25,19,1,171,False,False,False,False,False,False,1340143200.0
8150,2,0,1,1,29.52,34.85,79,8.9981,23,102,2012,6,25,19,1,171,False,False,False,False,False,False,1340146800.0
8151,3,0,0,1,31.16,36.365,66,0.0,27,122,2012,7,26,1,6,183,False,True,False,True,False,False,1341100800.0
8152,3,0,0,1,30.34,34.85,70,8.9981,12,81,2012,7,26,1,6,183,False,True,False,True,False,False,1341104400.0
8153,3,0,0,1,29.52,34.85,74,6.0032,21,69,2012,7,26,1,6,183,False,True,False,True,False,False,1341108000.0
8154,3,0,0,1,29.52,35.605,84,8.9981,6,27,2012,7,26,1,6,183,False,True,False,True,False,False,1341111600.0
8155,3,0,0,1,28.7,33.335,79,12.998,0,4,2012,7,26,1,6,183,False,True,False,True,False,False,1341115200.0
8156,3,0,0,1,27.88,31.82,79,7.0015,3,7,2012,7,26,1,6,183,False,True,False,True,False,False,1341118800.0
8157,3,0,0,1,28.7,33.335,79,6.0032,8,19,2012,7,26,1,6,183,False,True,False,True,False,False,1341122400.0
8158,3,0,0,1,30.34,34.85,70,0.0,13,37,2012,7,26,1,6,183,False,True,False,True,False,False,1341126000.0
8159,3,0,0,1,31.98,37.12,62,7.0015,36,106,2012,7,26,1,6,183,False,True,False,True,False,False,1341129600.0
8160,3,0,0,1,33.62,39.395,56,0.0,51,168,2012,7,26,1,6,183,False,True,False,True,False,False,1341133200.0
8161,3,0,0,1,35.26,39.395,44,19.9995,98,268,2012,7,26,1,6,183,False,True,False,True,False,False,1341136800.0
8162,3,0,0,1,36.08,40.15,39,15.0013,121,256,2012,7,26,1,6,183,False,True,False,True,False,False,1341140400.0
8163,3,0,0,1,36.9,40.91,37,15.0013,114,319,2012,7,26,1,6,183,False,True,False,True,False,False,1341144000.0
8164,3,0,0,1,37.72,41.665,33,16.9979,111,309,2012,7,26,1,6,183,False,True,False,True,False,False,1341147600.0
8165,3,0,0,1,37.72,41.665,33,16.9979,98,346,2012,7,26,1,6,183,False,True,False,True,False,False,1341151200.0
8166,3,0,0,1,36.9,40.91,37,19.0012,101,244,2012,7,26,1,6,183,False,True,False,True,False,False,1341154800.0
8167,3,0,0,1,37.72,41.665,33,19.9995,85,228,2012,7,26,1,6,183,False,True,False,True,False,False,1341158400.0
8168,3,0,0,1,37.72,40.15,26,19.9995,90,323,2012,7,26,1,6,183,False,True,False,True,False,False,1341162000.0
8169,3,0,0,1,36.08,38.635,32,23.9994,95,275,2012,7,26,1,6,183,False,True,False,True,False,False,1341165600.0
8170,3,0,0,1,34.44,37.12,39,8.9981,103,279,2012,7,26,1,6,183,False,True,False,True,False,False,1341169200.0
8171,3,0,0,1,34.44,37.12,39,8.9981,88,244,2012,7,26,1,6,183,False,True,False,True,False,False,1341172800.0
8172,3,0,0,1,34.44,37.12,39,8.9981,77,181,2012,7,26,1,6,183,False,True,False,True,False,False,1341176400.0
8173,3,0,0,1,33.62,37.12,43,8.9981,41,110,2012,7,26,1,6,183,False,True,False,True,False,False,1341180000.0
8174,3,0,0,3,31.98,35.605,52,11.0014,22,88,2012,7,26,1,6,183,False,True,False,True,False,False,1341183600.0
8175,3,0,1,2,31.16,35.605,58,15.0013,12,31,2012,7,27,2,0,184,False,False,False,False,False,False,1341187200.0
8176,3,0,1,2,31.16,35.605,58,12.998,3,14,2012,7,27,2,0,184,False,False,False,False,False,False,1341190800.0
8177,3,0,1,2,30.34,33.335,51,16.9979,1,14,2012,7,27,2,0,184,False,False,False,False,False,False,1341194400.0
8178,3,0,1,2,29.52,33.335,54,27.9993,0,5,2012,7,27,2,0,184,False,False,False,False,False,False,1341198000.0
8179,3,0,1,2,29.52,33.335,54,19.9995,2,10,2012,7,27,2,0,184,False,False,False,False,False,False,1341201600.0
8180,3,0,1,2,29.52,33.335,51,0.0,3,37,2012,7,27,2,0,184,False,False,False,False,False,False,1341205200.0
8181,3,0,1,1,28.7,32.575,58,7.0015,4,132,2012,7,27,2,0,184,False,False,False,False,False,False,1341208800.0
8182,3,0,1,1,30.34,33.335,51,7.0015,8,390,2012,7,27,2,0,184,False,False,False,False,False,False,1341212400.0
8183,3,0,1,1,31.16,34.85,52,12.998,20,548,2012,7,27,2,0,184,False,False,False,False,False,False,1341216000.0
8184,3,0,1,1,31.98,34.85,46,16.9979,56,239,2012,7,27,2,0,184,False,False,False,False,False,False,1341219600.0
8185,3,0,1,1,32.8,36.365,43,16.9979,70,104,2012,7,27,2,0,184,False,False,False,False,False,False,1341223200.0
8186,3,0,1,1,34.44,36.365,28,19.9995,67,134,2012,7,27,2,0,184,False,False,False,False,False,False,1341226800.0
8187,3,0,1,1,34.44,36.365,32,12.998,74,183,2012,7,27,2,0,184,False,False,False,False,False,False,1341230400.0
8188,3,0,1,1,35.26,37.88,34,15.0013,74,162,2012,7,27,2,0,184,False,False,False,False,False,False,1341234000.0
8189,3,0,1,1,35.26,37.88,34,15.0013,79,151,2012,7,27,2,0,184,False,False,False,False,False,False,1341237600.0
8190,3,0,1,1,34.44,37.12,36,12.998,59,175,2012,7,27,2,0,184,False,False,False,False,False,False,1341241200.0
8191,3,0,1,1,34.44,37.12,36,19.0012,61,304,2012,7,27,2,0,184,False,False,False,False,False,False,1341244800.0
8192,3,0,1,1,34.44,36.365,32,8.9981,82,665,2012,7,27,2,0,184,False,False,False,False,False,False,1341248400.0
8193,3,0,1,1,34.44,36.365,32,11.0014,72,658,2012,7,27,2,0,184,False,False,False,False,False,False,1341252000.0
8194,3,0,1,1,31.98,34.85,43,8.9981,71,510,2012,7,27,2,0,184,False,False,False,False,False,False,1341255600.0
8195,3,0,1,1,31.98,34.85,43,8.9981,38,357,2012,7,27,2,0,184,False,False,False,False,False,False,1341259200.0
8196,3,0,1,1,31.16,34.09,45,8.9981,17,241,2012,7,27,2,0,184,False,False,False,False,False,False,1341262800.0
8197,3,0,1,1,30.34,33.335,51,11.0014,19,169,2012,7,27,2,0,184,False,False,False,False,False,False,1341266400.0
8198,3,0,1,1,30.34,33.335,51,7.0015,12,90,2012,7,27,2,0,184,False,False,False,False,False,False,1341270000.0
8199,3,0,1,1,29.52,33.335,54,0.0,9,44,2012,7,27,3,1,185,False,False,False,False,False,False,1341273600.0
8200,3,0,1,1,29.52,33.335,58,0.0,5,9,2012,7,27,3,1,185,False,False,False,False,False,False,1341277200.0
8201,3,0,1,1,29.52,33.335,58,0.0,2,8,2012,7,27,3,1,185,False,False,False,False,False,False,1341280800.0
8202,3,0,1,1,28.7,32.575,65,8.9981,0,2,2012,7,27,3,1,185,False,False,False,False,False,False,1341284400.0
8203,3,0,1,1,27.88,31.82,65,7.0015,0,6,2012,7,27,3,1,185,False,False,False,False,False,False,1341288000.0
8204,3,0,1,1,28.7,32.575,61,0.0,2,33,2012,7,27,3,1,185,False,False,False,False,False,False,1341291600.0
8205,3,0,1,1,28.7,32.575,65,8.9981,5,149,2012,7,27,3,1,185,False,False,False,False,False,False,1341295200.0
8206,3,0,1,1,30.34,34.09,58,0.0,21,462,2012,7,27,3,1,185,False,False,False,False,False,False,1341298800.0
8207,3,0,1,1,30.34,34.09,62,6.0032,42,604,2012,7,27,3,1,185,False,False,False,False,False,False,1341302400.0
8208,3,0,1,1,32.8,37.12,49,11.0014,46,226,2012,7,27,3,1,185,False,False,False,False,False,False,1341306000.0
8209,3,0,1,1,33.62,37.12,43,15.0013,56,153,2012,7,27,3,1,185,False,False,False,False,False,False,1341309600.0
8210,3,0,1,1,35.26,37.88,34,12.998,66,151,2012,7,27,3,1,185,False,False,False,False,False,False,1341313200.0
8211,3,0,1,1,36.08,37.88,28,12.998,74,198,2012,7,27,3,1,185,False,False,False,False,False,False,1341316800.0
8212,3,0,1,1,36.9,38.635,25,8.9981,80,203,2012,7,27,3,1,185,False,False,False,False,False,False,1341320400.0
8213,3,0,1,1,36.9,38.635,25,12.998,69,241,2012,7,27,3,1,185,False,False,False,False,False,False,1341324000.0
8214,3,0,1,2,36.9,38.635,24,0.0,71,330,2012,7,27,3,1,185,False,False,False,False,False,False,1341327600.0
8215,3,0,1,2,36.9,38.635,24,12.998,90,437,2012,7,27,3,1,185,False,False,False,False,False,False,1341331200.0
8216,3,0,1,2,35.26,37.12,30,11.0014,102,620,2012,7,27,3,1,185,False,False,False,False,False,False,1341334800.0
8217,3,0,1,2,35.26,37.12,30,0.0,85,542,2012,7,27,3,1,185,False,False,False,False,False,False,1341338400.0
8218,3,0,1,2,34.44,37.12,36,8.9981,66,431,2012,7,27,3,1,185,False,False,False,False,False,False,1341342000.0
8219,3,0,1,3,31.16,34.85,55,32.9975,80,296,2012,7,27,3,1,185,False,False,False,False,False,False,1341345600.0
8220,3,0,1,2,28.7,32.575,70,19.0012,36,160,2012,7,27,3,1,185,False,False,False,False,False,False,1341349200.0
8221,3,0,1,1,27.88,31.82,79,12.998,26,151,2012,7,27,3,1,185,False,False,False,False,False,False,1341352800.0
8222,3,0,1,1,27.06,30.305,83,0.0,19,152,2012,7,27,3,1,185,False,False,False,False,False,False,1341356400.0
8223,3,1,0,1,27.88,31.82,79,6.0032,19,140,2012,7,27,4,2,186,False,False,False,False,False,False,1341360000.0
8224,3,1,0,1,27.88,31.82,74,0.0,27,96,2012,7,27,4,2,186,False,False,False,False,False,False,1341363600.0
8225,3,1,0,1,27.06,30.305,83,8.9981,27,66,2012,7,27,4,2,186,False,False,False,False,False,False,1341367200.0
8226,3,1,0,1,27.88,31.82,74,12.998,9,23,2012,7,27,4,2,186,False,False,False,False,False,False,1341370800.0
8227,3,1,0,1,27.88,31.82,69,16.9979,5,11,2012,7,27,4,2,186,False,False,False,False,False,False,1341374400.0
8228,3,1,0,1,27.06,31.06,69,0.0,5,14,2012,7,27,4,2,186,False,False,False,False,False,False,1341378000.0
8229,3,1,0,1,27.06,31.06,69,0.0,9,23,2012,7,27,4,2,186,False,False,False,False,False,False,1341381600.0
